trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
MQ_O1-Weekday-044000_M20_151,08:35:00,08:35:00,42428575,1,0,0
MQ_O1-Weekday-112500_M21_209,18:45:00,18:45:00,42423295,1,0,0
MQ_O1-Weekday-112500_M21_209,18:45:48,18:45:48,42452117,2,0,0
MQ_O1-Weekday-112500_M21_209,18:46:28,18:46:28,42435550,3,1,1
MQ_O1-Weekday-112500_M21_209,18:47:15,18:47:15,42429812,4,0,0
MQ_O1-Weekday-112500_M21_209,18:47:54,18:47:54,42437118,5,0,0
MQ_O1-Weekday-112500_M21_209,18:48:46,18:48:46,42449874,6,0,0
MQ_O1-Weekday-112500_M21_209,18:50:00,18:50:00,3783071112,7,0,0
MQ_O1-Weekday-112500_M21_209,18:51:00,18:51:00,42440401,8,0,0
MQ_O1-Weekday-112500_M21_209,18:51:47,18:51:47,42455039,9,0,0
MQ_O1-Weekday-112500_M21_209,18:53:00,18:53:00,1775267750,10,0,0
MQ_O1-Weekday-112500_M21_209,18:55:23,18:55:23,42442836,11,0,0
MQ_O1-Weekday-112500_M21_209,18:56:48,18:56:48,42437612,12,0,0
MQ_O1-Weekday-112500_M21_209,18:58:30,18:58:30,42435491,13,0,0
MQ_O1-Weekday-112500_M21_209,19:00:00,19:00:00,1918039880,14,0,0
MQ_O1-Weekday-112500_M21_209,19:01:03,19:01:03,42448554,15,0,0
MQ_O1-Weekday-112500_M21_209,19:01:50,19:01:50,42448558,16,0,0
MQ_O1-Weekday-112500_M21_209,19:02:44,19:02:44,42439533,17,0,0
MQ_O1-Weekday-112500_M21_209,19:03:00,19:03:00,42448549,18,0,0
MQ_O1-Weekday-112500_M21_209,19:04:52,19:04:52,42448563,19,0,0
MQ_O1-Weekday-112500_M21_209,19:05:47,19:05:47,42436371,20,0,0
MQ_O1-Weekday-112500_M21_209,19:08:00,19:08:00,42436097,21,0,0
MQ_O1-Weekday-112500_M21_20,19:05:47,19:05:47,42436371,20,0,0
MQ_O1-Weekday-112500_M21_20,19:04:52,19:04:52,42448563,19,0,0
MQ_O1-Weekday-112500_M21_20,19:03:00,19:03:00,42448549,18,0,0
MQ_O1-Weekday-112500_M21_20,19:02:44,19:02:44,42439533,17,0,0
MQ_O1-Weekday-112500_M21_20,19:01:50,19:01:50,42448558,16,0,0
MQ_O1-Weekday-112500_M21_20,19:01:03,19:01:03,42448554,15,0,0
MQ_O1-Weekday-112500_M21_20,19:00:00,19:00:00,1918039880,14,0,0
MQ_O1-Weekday-112500_M21_20,18:58:30,18:58:30,42435491,13,0,0
MQ_O1-Weekday-112500_M21_20,18:56:48,18:56:48,42437612,12,0,0
MQ_O1-Weekday-112500_M21_20,18:55:23,18:55:23,42442836,11,0,0
MQ_O1-Weekday-112500_M21_20,18:53:00,18:53:00,1775267750,10,0,0
MQ_O1-Weekday-112500_M21_20,18:51:47,18:51:47,42455039,9,0,0
MQ_O1-Weekday-112500_M21_20,18:51:00,18:51:00,42440401,8,0,0
MQ_O1-Weekday-112500_M21_20,18:50:00,18:50:00,3783071112,7,0,0
MQ_O1-Weekday-112500_M21_20,18:48:46,18:48:46,42449874,6,0,0
MQ_O1-Weekday-112500_M21_20,18:47:54,18:47:54,42437118,5,0,0
MQ_O1-Weekday-112500_M21_20,18:47:15,18:47:15,42429812,4,0,0
MQ_O1-Weekday-112500_M21_20,18:46:28,18:46:28,42435550,3,1,1
MQ_O1-Weekday-112500_M21_20,18:45:48,18:45:48,42452117,2,0,0
MQ_O1-Weekday-112500_M21_20,18:45:00,18:45:00,42423295,1,0,0
OH_O1-Weekday-032700_M31_301,05:27:00,05:27:00,42428052,1,0,0
OH_O1-Weekday-032700_M31_301,05:27:24,05:27:24,42428049,2,0,0
OH_O1-Weekday-032700_M31_301,05:28:06,05:28:06,42428043,3,0,0
OH_O1-Weekday-032700_M31_301,05:28:33,05:28:33,42428037,4,0,0
OH_O1-Weekday-032700_M31_301,05:29:06,05:29:06,42428029,5,0,0
OH_O1-Weekday-032700_M31_301,05:29:33,05:29:33,42428027,6,0,0
OH_O1-Weekday-032700_M31_301,05:30:19,05:30:19,42428016,7,0,0
OH_O1-Weekday-032700_M31_301,05:30:47,05:30:47,42428015,8,0,0
OH_O1-Weekday-032700_M31_301,05:31:28,05:31:28,42428012,9,0,0
OH_O1-Weekday-032700_M31_301,05:32:00,05:32:00,42428007,10,0,0
OH_O1-Weekday-032700_M31_301,05:32:59,05:32:59,42427996,11,0,0
OH_O1-Weekday-032700_M31_301,05:34:00,05:34:00,42427979,12,0,0
OH_O1-Weekday-032700_M31_301,05:35:06,05:35:06,42427972,13,0,0
OH_O1-Weekday-032700_M31_301,05:35:38,05:35:38,42427968,14,0,0
OH_O1-Weekday-032700_M31_301,05:37:24,05:37:24,42454660,15,0,0
OH_O1-Weekday-032700_M31_301,05:38:54,05:38:54,2711029280,16,0,0
OH_O1-Weekday-032700_M31_301,05:40:00,05:40:00,42432861,17,0,0
OH_O1-Weekday-032700_M31_301,05:41:41,05:41:41,42432856,18,0,0
OH_O1-Weekday-032700_M31_301,05:42:51,05:42:51,42432847,19,0,0
OH_O1-Weekday-032700_M31_301,05:45:00,05:45:00,42432825,20,0,0
OH_O1-Weekday-032700_M31_301,05:46:21,05:46:21,42432818,21,0,0
OH_O1-Weekday-032700_M31_301,05:48:43,05:48:43,42430384,22,0,0
OH_O1-Weekday-032700_M31_301,05:50:41,05:50:41,42440022,23,0,0
OH_O1-Weekday-032700_M31_301,05:52:00,05:52:00,42428329,24,0,0
OH_O1-Weekday-032700_M31_301,05:53:32,05:53:32,42445037,25,0,0
OH_O1-Weekday-032700_M31_301,05:54:48,05:54:48,42455643,26,0,0
OH_O1-Weekday-032700_M31_301,05:57:00,05:57:00,42430736,27,0,0
OH_O1-Weekday-037000_M31_301,06:11:11,06:11:11,42440966,2,0,0
OH_O1-Weekday-037000_M31_301,06:11:54,06:11:54,42455643,3,0,0
OH_O1-Weekday-037000_M31_301,06:13:00,06:13:00,42445037,4,0,0
OH_O1-Weekday-037000_M31_301,06:15:00,06:15:00,42435714,5,0,0
OH_O1-Weekday-037000_M31_301,06:16:02,06:16:02,42440022,6,0,0
OH_O1-Weekday-037000_M31_301,06:17:44,06:17:44,42430384,7,0,0
OH_O1-Weekday-037000_M31_301,06:18:53,06:18:53,42432818,8,0,0
OH_O1-Weekday-037000_M31_301,06:20:00,06:20:00,42432825,9,0,0
OH_O1-Weekday-037000_M31_301,06:22:00,06:22:00,42432847,10,0,0
OH_O1-Weekday-037000_M31_301,06:23:13,06:23:13,42432856,11,0,0
OH_O1-Weekday-037000_M31_301,06:24:26,06:24:26,42423564,12,0,0
OH_O1-Weekday-037000_M31_301,06:25:55,06:25:55,2711029280,13,0,0
OH_O1-Weekday-037000_M31_301,06:26:33,06:26:33,42432871,14,0,0
OH_O1-Weekday-037000_M31_301,06:27:49,06:27:49,42454660,15,0,0
OH_O1-Weekday-037000_M31_301,06:28:53,06:28:53,42424672,16,0,0
OH_O1-Weekday-037000_M31_301,06:30:29,06:30:29,42427972,17,0,0
OH_O1-Weekday-037000_M31_301,06:32:00,06:32:00,42427985,18,0,0
OH_O1-Weekday-037000_M31_301,06:32:46,06:32:46,42427996,19,0,0
OH_O1-Weekday-037000_M31_301,06:33:58,06:33:58,42428007,20,0,0
OH_O1-Weekday-037000_M31_301,06:34:32,06:34:32,42428012,21,0,0
OH_O1-Weekday-037000_M31_301,06:35:15,06:35:15,42428014,22,0,0
OH_O1-Weekday-037000_M31_301,06:36:14,06:36:14,42428020,23,0,0
OH_O1-Weekday-037000_M31_301,06:37:16,06:37:16,42428027,24,0,0
OH_O1-Weekday-037000_M31_301,06:37:55,06:37:55,42428032,25,0,0
OH_O1-Weekday-037000_M31_301,06:38:40,06:38:40,42428039,26,0,0
OH_O1-Weekday-037000_M31_301,06:39:15,06:39:15,42428043,27,0,0
OH_O1-Weekday-037000_M31_301,06:40:10,06:40:10,42428049,28,0,0
OH_O1-Weekday-037000_M31_301,06:41:05,06:41:05,42456076,29,0,0
OH_O1-Weekday-037000_M31_301,06:42:00,06:42:00,42428052,30,0,0
MQ_D1-Weekday-006300_M42_301,01:03:00,01:03:00,42437379,1,0,0
MQ_D1-Weekday-006300_M42_301,01:03:14,01:03:14,62915549,2,0,0
MQ_D1-Weekday-006300_M42_301,01:04:34,01:04:34,42430673,3,0,0
MQ_D1-Weekday-006300_M42_301,01:05:47,01:05:47,42437371,4,0,0
MQ_D1-Weekday-006300_M42_301,01:07:09,01:07:09,42437368,5,0,0
MQ_D1-Weekday-006300_M42_301,01:08:00,01:08:00,42435663,6,0,0
MQ_D1-Weekday-006300_M42_301,01:09:26,01:09:26,42437363,7,0,0
MQ_D1-Weekday-006300_M42_301,01:11:00,01:11:00,42428287,8,0,0
MQ_D1-Weekday-006300_M42_301,01:11:42,01:11:42,42430333,9,0,0
MQ_D1-Weekday-006300_M42_301,01:12:53,01:12:53,42437358,10,0,0
MQ_D1-Weekday-006300_M42_301,01:13:39,01:13:39,42445916,11,0,0
MQ_D1-Weekday-006300_M42_301,01:14:17,01:14:17,561042201,12,0,0
MQ_D1-Weekday-006300_M42_301,01:15:00,01:15:00,42446959,13,0,0
MQ_D1-Weekday-006300_M42_301,01:15:21,01:15:21,42449945,14,0,0
MQ_D1-Weekday-006300_M42_301,01:16:15,01:16:15,42442937,15,0,0
MQ_D1-Weekday-006300_M42_301,01:17:01,01:17:01,248708582,16,0,0
MQ_D1-Weekday-006300_M42_301,01:18:00,01:18:00,595105538,17,0,0
MQ_D1-Weekday-008400_M42_301,01:25:29,01:25:29,42455929,2,0,0
MQ_D1-Weekday-008400_M42_301,01:26:56,01:26:56,42442937,3,0,0
MQ_D1-Weekday-008400_M42_301,01:28:17,01:28:17,42449945,4,0,0
MQ_D1-Weekday-008400_M42_301,01:29:00,01:29:00,42446959,5,0,0
MQ_D1-Weekday-008400_M42_301,01:29:44,01:29:44,42443804,6,0,0
MQ_D1-Weekday-008400_M42_301,01:30:54,01:30:54,42445916,7,0,0
MQ_D1-Weekday-008400_M42_301,01:31:29,01:31:29,42437358,8,0,0
MQ_D1-Weekday-008400_M42_301,01:33:07,01:33:07,42430333,9,0,0
MQ_D1-Weekday-008400_M42_301,01:34:00,01:34:00,42428287,10,0,0
MQ_D1-Weekday-008400_M42_301,01:34:18,01:34:18,42437363,11,0,0
MQ_D1-Weekday-008400_M42_301,01:35:00,01:35:00,42435663,12,0,0
MQ_D1-Weekday-008400_M42_301,01:35:50,01:35:50,42437368,13,0,0
MQ_D1-Weekday-008400_M42_301,01:36:46,01:36:46,42437371,14,0,0
MQ_D1-Weekday-008400_M42_301,01:37:30,01:37:30,42430673,15,0,0
MQ_D1-Weekday-008400_M42_301,01:38:26,01:38:26,62915549,16,0,0
MQ_D1-Weekday-008400_M42_301,01:39:00,01:39:00,42453548,17,0,0
MQ_D1-Weekday-008400_M42_301,01:48:00,01:48:00,42437379,1,0,0
MQ_O1-Weekday-030500_M50_351,05:05:00,05:05:00,42455933,1,0,0
MQ_O1-Weekday-030500_M50_351,05:06:00,05:06:00,42438894,2,0,0
MQ_O1-Weekday-030500_M50_351,05:06:57,05:06:57,42438891,3,0,0
MQ_O1-Weekday-030500_M50_351,05:07:45,05:07:45,42438889,4,0,0
MQ_O1-Weekday-030500_M50_351,05:09:11,05:09:11,42438881,5,0,0
MQ_O1-Weekday-030500_M50_351,05:10:00,05:10:00,42432580,6,0,0
MQ_O1-Weekday-030500_M50_351,05:11:33,05:11:33,42430356,7,0,0
MQ_O1-Weekday-030500_M50_351,05:13:00,05:13:00,42428307,8,0,0
MQ_O1-Weekday-030500_M50_351,05:14:27,05:14:27,42432589,9,0,0
MQ_O1-Weekday-030500_M50_351,05:15:39,05:15:39,42432594,10,0,0
MQ_O1-Weekday-030500_M50_351,05:16:50,05:16:50,42432598,11,0,0
MQ_O1-Weekday-030500_M50_351,05:18:30,05:18:30,42430698,12,0,0
MQ_O1-Weekday-030500_M50_351,05:19:19,05:19:19,62915536,13,0,0
MQ_O1-Weekday-030500_M50_351,05:20:30,05:20:30,42453555,14,0,0
MQ_O1-Weekday-030500_M50_351,05:22:00,05:22:00,42453548,15,0,0
MQ_O1-Weekday-034800_M50_353,05:48:00,05:48:00,42437379,1,0,0
MQ_O1-Weekday-034800_M50_353,05:48:19,05:48:19,62915525,2,0,0
MQ_O1-Weekday-034800_M50_353,05:48:50,05:48:50,62915514,3,0,0
MQ_O1-Weekday-034800_M50_353,05:49:12,05:49:12,62915516,4,0,0
MQ_O1-Weekday-034800_M50_353,05:49:33,05:49:33,62915521,5,0,0
MQ_O1-Weekday-034800_M50_353,05:50:00,05:50:00,42430704,6,0,0
MQ_O1-Weekday-034800_M50_353,05:50:59,05:50:59,42440170,7,0,0
MQ_O1-Weekday-034800_M50_353,05:51:51,05:51:51,42440163,8,0,0
MQ_O1-Weekday-034800_M50_353,05:53:00,05:53:00,42435684,9,0,0
MQ_O1-Weekday-034800_M50_353,05:54:19,05:54:19,42440001,10,0,0
MQ_O1-Weekday-034800_M50_353,05:56:14,05:56:14,42430358,11,0,0
MQ_O1-Weekday-034800_M50_353,05:58:00,05:58:00,42440153,12,0,0
MQ_O1-Weekday-034800_M50_353,05:58:49,05:58:49,42445928,13,0,0
MQ_O1-Weekday-034800_M50_353,06:00:25,06:00:25,42446991,14,0,0
MQ_O1-Weekday-034800_M50_353,06:01:12,06:01:12,42449956,15,0,0
MQ_O1-Weekday-034800_M50_353,06:02:00,06:02:00,42442952,16,0,0
MQ_O1-Weekday-034800_M50_353,06:03:00,06:03:00,595105499,17,0,0
MQ_O1-Weekday-034800_M50_353,06:15:00,06:15:00,42455933,1,0,0
MQ_O1-Weekday-030000_M55_401,05:00:00,05:00:00,42430342,1,0,0
MQ_O1-Weekday-030000_M55_401,05:01:27,05:01:27,42437358,2,0,0
MQ_O1-Weekday-030000_M55_401,05:02:12,05:02:12,42433604,3,0,0
MQ_O1-Weekday-030000_M55_401,05:02:46,05:02:46,42452973,4,0,0
MQ_O1-Weekday-030000_M55_401,05:03:32,05:03:32,42443680,5,0,0
MQ_O1-Weekday-030000_M55_401,05:04:01,05:04:01,42437686,6,0,0
MQ_O1-Weekday-030000_M55_401,05:04:29,05:04:29,42427786,7,0,0
MQ_O1-Weekday-030000_M55_401,05:05:14,05:05:14,42453624,8,0,0
MQ_O1-Weekday-030000_M55_401,05:06:00,05:06:00,42434268,9,0,0
MQ_O1-Weekday-030000_M55_401,05:06:37,05:06:37,42454378,10,0,0
MQ_O1-Weekday-030000_M55_401,05:07:12,05:07:12,42439272,11,0,0
MQ_O1-Weekday-030000_M55_401,05:07:52,05:07:52,42440710,12,0,0
MQ_O1-Weekday-030000_M55_401,05:08:17,05:08:17,42439070,13,0,0
MQ_O1-Weekday-030000_M55_401,05:08:43,05:08:43,42430857,14,0,0
MQ_O1-Weekday-030000_M55_401,05:09:09,05:09:09,42437949,15,0,0
MQ_O1-Weekday-030000_M55_401,05:09:31,05:09:31,42456303,16,0,0
MQ_O1-Weekday-030000_M55_401,05:10:01,05:10:01,42428473,17,0,0
MQ_O1-Weekday-030000_M55_401,05:10:29,05:10:29,42428468,18,0,0
MQ_O1-Weekday-030000_M55_401,05:11:09,05:11:09,42428454,19,0,0
MQ_O1-Weekday-030000_M55_401,05:11:36,05:11:36,1692433919,20,0,0
MQ_O1-Weekday-030000_M55_401,05:12:00,05:12:00,1919595915,21,0,0
MQ_O1-Weekday-030000_M55_401,05:12:31,05:12:31,42428444,22,0,0
MQ_O1-Weekday-030000_M55_401,05:13:04,05:13:04,42428441,23,0,0
MQ_O1-Weekday-030000_M55_401,05:14:05,05:14:05,42428436,24,0,0
MQ_O1-Weekday-030000_M55_401,05:15:00,05:15:00,42428428,25,0,0
MQ_O1-Weekday-030000_M55_401,05:15:26,05:15:26,42428420,26,0,0
MQ_O1-Weekday-030000_M55_401,05:16:18,05:16:18,42428405,27,0,0
MQ_O1-Weekday-030000_M55_401,05:16:42,05:16:42,272195271,28,0,0
MQ_O1-Weekday-030000_M55_401,05:17:12,05:17:12,2821304138,29,0,0
MQ_O1-Weekday-030000_M55_401,05:17:29,05:17:29,272195270,30,0,0
MQ_O1-Weekday-030000_M55_401,05:18:11,05:18:11,42428376,31,0,0
MQ_O1-Weekday-030000_M55_401,05:18:39,05:18:39,42428373,32,0,0
MQ_O1-Weekday-030000_M55_401,05:19:03,05:19:03,42428368,33,0,0
MQ_O1-Weekday-030000_M55_401,05:20:28,05:20:28,42444353,34,0,0
MQ_O1-Weekday-030000_M55_401,05:21:00,05:21:00,42426747,35,0,0
MQ_O1-Weekday-033500_M55_401,05:35:53,05:35:53,588546891,2,0,0
MQ_O1-Weekday-033500_M55_401,05:37:27,05:37:27,42446622,4,0,0
MQ_O1-Weekday-033500_M55_401,05:38:12,05:38:12,42438155,5,0,0
MQ_O1-Weekday-033500_M55_401,05:39:00,05:39:00,42453943,6,0,0
MQ_O1-Weekday-033500_M55_401,05:39:49,05:39:49,42449597,7,0,0
MQ_O1-Weekday-033500_M55_401,05:40:08,05:40:08,42431611,8,0,0
MQ_O1-Weekday-033500_M55_401,05:40:51,05:40:51,42429830,9,0,0
MQ_O1-Weekday-033500_M55_401,05:41:50,05:41:50,42430118,10,0,0
MQ_O1-Weekday-033500_M55_401,05:42:23,05:42:23,42430126,11,0,0
MQ_O1-Weekday-033500_M55_401,05:43:00,05:43:00,42430136,12,0,0
MQ_O1-Weekday-033500_M55_401,05:43:36,05:43:36,42430147,13,0,0
MQ_O1-Weekday-033500_M55_401,05:43:56,05:43:56,42430154,14,0,0
MQ_O1-Weekday-033500_M55_401,05:44:28,05:44:28,42430164,15,0,0
MQ_O1-Weekday-033500_M55_401,05:45:00,05:45:00,4321748237,16,0,0
MQ_O1-Weekday-033500_M55_401,05:45:34,05:45:34,42430217,17,0,0
MQ_O1-Weekday-033500_M55_401,05:46:09,05:46:09,42430235,18,0,0
MQ_O1-Weekday-033500_M55_401,05:46:39,05:46:39,42430241,19,0,0
MQ_O1-Weekday-033500_M55_401,05:47:00,05:47:00,42430249,20,0,0
MQ_O1-Weekday-033500_M55_401,05:47:37,05:47:37,42430255,21,0,0
MQ_O1-Weekday-033500_M55_401,05:48:08,05:48:08,42429659,22,0,0
MQ_O1-Weekday-033500_M55_401,05:48:41,05:48:41,42427371,23,0,0
MQ_O1-Weekday-033500_M55_401,05:49:18,05:49:18,42430271,24,0,0
MQ_O1-Weekday-033500_M55_401,05:50:04,05:50:04,42430279,25,0,0
MQ_O1-Weekday-033500_M55_401,05:50:30,05:50:30,42427797,26,0,0
MQ_O1-Weekday-033500_M55_401,05:51:00,05:51:00,42430292,27,0,0
MQ_O1-Weekday-033500_M55_401,05:51:40,05:51:40,42430304,28,0,0
MQ_O1-Weekday-033500_M55_401,05:52:30,05:52:30,42430317,29,0,0
MQ_O1-Weekday-033500_M55_401,05:53:05,05:53:05,42430324,30,0,0
MQ_O1-Weekday-033500_M55_401,05:53:35,05:53:35,42430333,31,0,0
MQ_O1-Weekday-033500_M55_401,05:54:00,05:54:00,42430342,32,0,0
MQ_O1-Weekday-037300_M57_451,06:13:00,06:13:00,42424672,1,1,1
MQ_O1-Weekday-037300_M57_451,06:14:09,06:14:09,42454660,2,0,0
MQ_O1-Weekday-037300_M57_451,06:15:17,06:15:17,42440566,3,0,0
MQ_O1-Weekday-037300_M57_451,06:16:28,06:16:28,42448390,4,0,0
MQ_O1-Weekday-037300_M57_451,06:17:44,06:17:44,2711029280,5,0,0
MQ_O1-Weekday-037300_M57_451,06:19:00,06:19:00,42432861,6,0,0
MQ_O1-Weekday-037300_M57_451,06:20:41,06:20:41,42432856,7,0,0
MQ_O1-Weekday-037300_M57_451,06:21:51,06:21:51,42432847,8,0,0
MQ_O1-Weekday-037300_M57_451,06:24:00,06:24:00,42432825,9,0,0
MQ_O1-Weekday-037300_M57_451,06:25:44,06:25:44,42432818,10,0,0
MQ_O1-Weekday-037300_M57_451,06:28:47,06:28:47,42430384,11,0,0
MQ_O1-Weekday-037300_M57_451,06:31:18,06:31:18,42440022,12,0,0
MQ_O1-Weekday-037300_M57_451,06:33:00,06:33:00,42428329,13,0,0
MQ_O1-Weekday-037300_M57_451,06:35:08,06:35:08,42445037,14,0,0
MQ_O1-Weekday-037300_M57_451,06:36:55,06:36:55,42455643,15,0,0
MQ_O1-Weekday-037300_M57_451,06:38:57,06:38:57,42430747,16,0,0
MQ_O1-Weekday-037300_M57_451,06:40:22,06:40:22,42421985,17,0,0
MQ_O1-Weekday-037300_M57_451,06:41:49,06:41:49,42430984,18,0,0
MQ_O1-Weekday-037300_M57_451,06:43:00,06:43:00,42430989,19,0,0
MQ_O1-Weekday-037300_M57_451,06:43:32,06:43:32,42431000,20,0,0
MQ_O1-Weekday-037300_M57_451,06:43:55,06:43:55,42431000,21,0,0
MQ_O1-Weekday-037300_M57_451,06:44:27,06:44:27,42431004,22,0,0
MQ_O1-Weekday-037300_M57_451,06:45:00,06:45:00,42428634,23,0,0
MQ_O1-Weekday-041200_M57_456,06:52:58,06:52:58,42431004,2,0,0
MQ_O1-Weekday-041200_M57_456,06:54:13,06:54:13,42437841,3,0,0
MQ_O1-Weekday-041200_M57_456,06:55:00,06:55:00,42430989,4,0,0
MQ_O1-Weekday-041200_M57_456,06:56:36,06:56:36,42430984,5,0,0
MQ_O1-Weekday-041200_M57_456,06:58:05,06:58:05,42421985,6,0,0
MQ_O1-Weekday-041200_M57_456,06:59:37,06:59:37,42430749,7,0,0
MQ_O1-Weekday-041200_M57_456,07:00:41,07:00:41,42430745,8,0,0
MQ_O1-Weekday-041200_M57_456,07:03:02,07:03:02,42455643,9,0,0
MQ_O1-Weekday-041200_M57_456,07:05:05,07:05:05,42445037,10,0,0
MQ_O1-Weekday-041200_M57_456,07:07:00,07:07:00,42435714,11,0,0
MQ_O1-Weekday-041200_M57_456,07:08:36,07:08:36,42440022,12,0,0
MQ_O1-Weekday-041200_M57_456,07:11:00,07:11:00,42430384,13,0,0
MQ_O1-Weekday-041200_M57_456,07:12:13,07:12:13,42432818,14,0,0
MQ_O1-Weekday-041200_M57_456,07:13:24,07:13:24,42432825,15,0,0
MQ_O1-Weekday-041200_M57_456,07:15:00,07:15:00,42432847,16,0,0
MQ_O1-Weekday-041200_M57_456,07:15:58,07:15:58,42432856,17,0,0
MQ_O1-Weekday-041200_M57_456,07:16:57,07:16:57,42423564,18,0,0
MQ_O1-Weekday-041200_M57_456,07:18:16,07:18:16,42456041,19,0,0
MQ_O1-Weekday-041200_M57_456,07:18:52,07:18:52,42448326,20,0,0
MQ_O1-Weekday-041200_M57_456,06:13:00,06:13:00,42424672,1,1,1
MQ_O1-Weekday-034000_M66_501,05:40:00,05:40:00,42427985,1,0,0
MQ_O1-Weekday-034000_M66_501,05:41:06,05:41:06,42437451,2,0,0
MQ_O1-Weekday-034000_M66_501,05:42:13,05:42:13,42437445,3,0,0
MQ_O1-Weekday-034000_M66_501,05:42:59,05:42:59,42437436,4,0,0
MQ_O1-Weekday-034000_M66_501,05:44:00,05:44:00,42437433,5,0,0
MQ_O1-Weekday-034000_M66_501,05:45:41,05:45:41,42437425,6,0,0
MQ_O1-Weekday-034000_M66_501,05:47:00,05:47:00,42437423,7,0,0
MQ_O1-Weekday-034000_M66_501,05:49:50,05:49:50,42435264,8,0,0
MQ_O1-Weekday-034000_M66_501,05:50:28,05:50:28,3718672443,9,0,0
MQ_O1-Weekday-034000_M66_501,05:50:51,05:50:51,42428595,10,0,0
MQ_O1-Weekday-034000_M66_501,05:51:26,05:51:26,42439464,11,0,0
MQ_O1-Weekday-034000_M66_501,05:52:00,05:52:00,42430989,12,0,0
MQ_O1-Weekday-036700_M66_501,06:07:40,06:07:40,42430985,2,0,0
MQ_O1-Weekday-036700_M66_501,06:08:57,06:08:57,42442415,3,0,0
MQ_O1-Weekday-036700_M66_501,06:09:37,06:09:37,42428590,4,0,0
MQ_O1-Weekday-036700_M66_501,06:10:00,06:10:00,42443320,5,0,0
MQ_O1-Weekday-036700_M66_501,06:10:43,06:10:43,42435261,6,0,0
MQ_O1-Weekday-036700_M66_501,06:13:32,06:13:32,42455662,7,0,0
MQ_O1-Weekday-036700_M66_501,06:14:00,06:14:00,42445972,8,0,0
MQ_O1-Weekday-036700_M66_501,06:15:46,06:15:46,42431674,9,0,0
MQ_O1-Weekday-036700_M66_501,06:18:00,06:18:00,42431678,10,0,0
MQ_O1-Weekday-036700_M66_501,06:18:36,06:18:36,42431680,11,0,0
MQ_O1-Weekday-036700_M66_501,06:19:12,06:19:12,42431681,12,0,0
MQ_O1-Weekday-036700_M66_501,06:20:17,06:20:17,42431684,13,0,0
MQ_O1-Weekday-036700_M66_501,06:21:00,06:21:00,42427991,14,0,0
MQ_O1-Weekday-036700_M66_501,06:35:00,06:35:00,42427985,1,0,0
MQ_O1-Weekday-034000_M72_601,05:40:00,05:40:00,42438819,1,0,0
MQ_O1-Weekday-034000_M72_601,05:41:42,05:41:42,42438832,2,0,0
MQ_O1-Weekday-034000_M72_601,05:42:23,05:42:23,42431000,3,0,0
MQ_O1-Weekday-034000_M72_601,05:43:10,05:43:10,42431004,4,0,0
MQ_O1-Weekday-034000_M72_601,05:44:00,05:44:00,42428634,5,0,0
MQ_O1-Weekday-034000_M72_601,05:45:03,05:45:03,42443336,6,0,0
MQ_O1-Weekday-034000_M72_601,05:46:00,05:46:00,42435275,7,0,0
MQ_O1-Weekday-034000_M72_601,05:46:36,05:46:36,42435269,8,0,0
MQ_O1-Weekday-034000_M72_601,05:47:05,05:47:05,42435265,9,0,0
MQ_O1-Weekday-034000_M72_601,05:50:32,05:50:32,42455662,10,0,0
MQ_O1-Weekday-034000_M72_601,05:51:00,05:51:00,42445972,11,0,0
MQ_O1-Weekday-034000_M72_601,05:51:32,05:51:32,42437425,12,0,0
MQ_O1-Weekday-034000_M72_601,05:52:07,05:52:07,42445994,13,0,0
MQ_O1-Weekday-034000_M72_601,05:53:01,05:53:01,42436477,14,0,0
MQ_O1-Weekday-034000_M72_601,05:54:00,05:54:00,42436484,15,0,0
MQ_O1-Weekday-034000_M72_601,05:54:27,05:54:27,42436486,16,0,0
MQ_O1-Weekday-034000_M72_601,05:54:57,05:54:57,42436489,17,0,0
MQ_O1-Weekday-034000_M72_601,05:55:34,05:55:34,42436492,18,0,0
MQ_O1-Weekday-034000_M72_601,05:56:00,05:56:00,42428007,19,0,0
MQ_O1-Weekday-038000_M72_601,06:22:00,06:22:00,42436492,2,0,0
MQ_O1-Weekday-038000_M72_601,06:23:14,06:23:14,42436489,3,0,0
MQ_O1-Weekday-038000_M72_601,06:24:24,06:24:24,42436486,4,0,0
MQ_O1-Weekday-038000_M72_601,06:25:13,06:25:13,42436484,5,0,0
MQ_O1-Weekday-038000_M72_601,06:26:37,06:26:37,42436477,6,0,0
MQ_O1-Weekday-038000_M72_601,06:28:00,06:28:00,42445225,7,0,0
MQ_O1-Weekday-038000_M72_601,06:28:30,06:28:30,42455693,8,0,0
MQ_O1-Weekday-038000_M72_601,06:29:10,06:29:10,42437423,9,0,0
MQ_O1-Weekday-038000_M72_601,06:32:23,06:32:23,42435264,10,0,0
MQ_O1-Weekday-038000_M72_601,06:33:10,06:33:10,42435266,11,0,0
MQ_O1-Weekday-038000_M72_601,06:34:00,06:34:00,42435275,12,0,0
MQ_O1-Weekday-038000_M72_601,06:35:19,06:35:19,42443336,13,0,0
MQ_O1-Weekday-038000_M72_601,06:36:23,06:36:23,42442432,14,0,0
MQ_O1-Weekday-038000_M72_601,06:37:00,06:37:00,42428634,15,0,0
MQ_O1-Weekday-038000_M72_601,06:37:51,06:37:51,42431004,16,0,0
